月线	000001	上证指数										
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6		
199310	895.6900024	934.4000244	774.539978	814.8200073	2364163	15145361	897.7780151	1024.741943	904.4920654	676.4743652
199309	898.0100098	947.5300293	864.3800049	890.2700195	692398	6194908	921.9099731	1021.299011	881.9840698	653.1116333
199308	885.3099976	1042.469971	823	895.6799927	1815310	14976937	1015.612	1004.732056	853.1325073	627.4423218
199307	1000.799988	1009.890015	777.7299805	881.0700073	807470	6560435	1021.657898	965.8890381	822.9859619	602.0200806
199306	935.9000244	1177.910034	859.4799805	1007.049988	1547515	9065218	1113.419922	948.0139771	791.9124756	576.9833374
199305	1365.150024	1380.5	930.6400146	935.4799805	1212499	6612356	1151.705933	929.6359253	752.4900513	547.6687012
199304	921.5900269	1392.619995	915.5900269	1358.780029	2609821	12998694	1120.68811	941.2950439	714.7620239	
199303	1328.219971	1339.099976	913.7399902	925.9099731	1460900	7621896	993.8520508	924.5360107	655.7445068
199302	1242.349976	1558.949951	1196.469971	1339.880005	2599716	12275779	910.1199951	955.4158936	616.638916
199301	784.1300049	1198.47998	777.1599731	1198.47998	1152716	7341654	782.6080322	865.9660034	556.5229492
199212	718.9899902	841.0200195	592.7800293	780.3900146	621652	4761674	707.56604	784.2420044	502.3404236
199211	471.1799927	752.3200073	386.8500061	724.5999756	282850	3251862	761.9019775	742.6690063	469.0179749
199210	676.4699707	713.7700195	447.9299927	507.25	228481	2046371	855.2199097	701.532959	438.7974548
199209	826.960022	832.8400269	595.4199829	702.3200073	273413	2089985	1000.711914	680.0829468	420.0855103
199208	1034.699951	1060.359985	627.3599854	823.2700195	286256	2040679	949.3239136	635.8109741	391.4679565
199207	1199.540039	1215.23999	961.6099854	1052.069946	278120	1388425	860.9179688	575.3439941	356.6849976
199206	1175.689941	1249.579956	1033.469971	1191.189941	200664	794087	723.4359741	488.2290039	
199205	454.8599854	1429.01001	439.9599915	1234.709961	208523	1073313	547.8460083	386.9529724	
199204	381.5499878	448.9400024	381.0100098	445.3800049	80494	510611	359.45401	277.8619995	
